Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
TI,2024-04-23 00:00:00+05:30,228.63,232.52,225.54,231.18,382837,0.0,0.0
TI,2024-04-24 00:00:00+05:30,233.97,243.21,231.03,235.37,1512161,0.0,0.0
TI,2024-04-25 00:00:00+05:30,235.37,239.01,233.62,234.47,326137,0.0,0.0
TI,2024-04-26 00:00:00+05:30,235.47,236.52,230.78,231.48,217588,0.0,0.0
TI,2024-04-29 00:00:00+05:30,233.67,233.82,229.43,230.63,281029,0.0,0.0
TI,2024-04-30 00:00:00+05:30,230.73,243.01,230.73,236.52,1086328,0.0,0.0
TI,2024-05-02 00:00:00+05:30,236.52,242.66,236.22,240.36,570692,0.0,0.0
TI,2024-05-03 00:00:00+05:30,240.51,243.81,233.67,236.07,496393,0.0,0.0
TI,2024-05-06 00:00:00+05:30,237.02,237.47,226.63,229.58,401211,0.0,0.0
TI,2024-05-07 00:00:00+05:30,230.73,235.57,223.69,229.88,485609,0.0,0.0
TI,2024-05-08 00:00:00+05:30,226.14,235.32,224.74,230.98,430617,0.0,0.0
TI,2024-05-09 00:00:00+05:30,230.48,233.32,220.19,221.74,353285,0.0,0.0
TI,2024-05-10 00:00:00+05:30,222.09,224.34,214.25,219.15,290053,0.0,0.0
TI,2024-05-13 00:00:00+05:30,219.65,223.39,211.76,220.29,442316,0.0,0.0
TI,2024-05-14 00:00:00+05:30,220.99,226.63,220.99,224.54,216471,0.0,0.0
TI,2024-05-15 00:00:00+05:30,226.63,233.72,225.69,231.73,343110,0.0,0.0
TI,2024-05-16 00:00:00+05:30,232.62,233.62,228.98,231.43,264904,0.0,0.0
TI,2024-05-17 00:00:00+05:30,231.08,236.97,230.93,233.17,274359,0.0,0.0
TI,2024-05-21 00:00:00+05:30,242.61,244.16,236.42,238.91,721907,0.0,0.0
TI,2024-05-22 00:00:00+05:30,225.64,233.62,215.0,226.78,1927221,0.0,0.0
TI,2024-05-23 00:00:00+05:30,226.63,234.92,226.23,230.83,818571,0.0,0.0
TI,2024-05-24 00:00:00+05:30,230.88,234.12,229.13,230.38,348730,0.0,0.0
TI,2024-05-27 00:00:00+05:30,229.63,235.62,228.68,231.68,490164,0.0,0.0
TI,2024-05-28 00:00:00+05:30,231.98,233.32,223.29,225.69,602608,0.0,0.0
TI,2024-05-29 00:00:00+05:30,224.64,226.63,222.64,224.54,348965,0.0,0.0
TI,2024-05-30 00:00:00+05:30,223.99,225.64,220.64,222.79,350776,0.0,0.0
TI,2024-05-31 00:00:00+05:30,223.14,230.93,219.0,229.43,540274,0.0,0.0
TI,2024-06-03 00:00:00+05:30,244.61,244.61,233.97,235.37,1214578,0.0,0.0
TI,2024-06-04 00:00:00+05:30,235.62,235.97,201.72,219.35,1002472,0.0,0.0
TI,2024-06-05 00:00:00+05:30,223.64,250.6,214.5,246.8,3226751,0.0,0.0
TI,2024-06-06 00:00:00+05:30,249.4,272.46,249.05,267.77,4978373,0.0,0.0
TI,2024-06-07 00:00:00+05:30,266.67,275.95,262.48,267.62,2259976,0.0,0.0
TI,2024-06-10 00:00:00+05:30,267.67,279.35,264.53,272.47,1962510,0.0,0.0
TI,2024-06-11 00:00:00+05:30,273.56,285.04,272.73,281.72,2027357,0.0,0.0
TI,2024-06-12 00:00:00+05:30,283.54,288.43,274.66,276.8,1066730,0.0,0.0
TI,2024-06-13 00:00:00+05:30,277.57,280.88,271.97,275.53,853114,0.0,0.0
TI,2024-06-14 00:00:00+05:30,272.61,274.76,266.97,268.28,620253,0.0,0.0
TI,2024-06-18 00:00:00+05:30,269.55,269.55,262.39,265.08,630605,0.0,0.0
TI,2024-06-19 00:00:00+05:30,265.57,278.33,263.57,266.61,929096,0.0,0.0
TI,2024-06-20 00:00:00+05:30,267.52,283.24,263.34,272.17,1908209,0.0,0.0
TI,2024-06-21 00:00:00+05:30,273.26,274.56,261.7,263.03,693585,0.0,0.0
TI,2024-06-24 00:00:00+05:30,260.58,262.48,253.6,258.77,603221,0.0,0.0
TI,2024-06-25 00:00:00+05:30,258.77,260.71,251.59,252.86,606751,0.0,0.0
TI,2024-06-26 00:00:00+05:30,253.49,257.37,246.45,248.21,474217,0.0,0.0
TI,2024-06-27 00:00:00+05:30,249.0,256.59,244.81,247.54,706995,0.0,0.0
TI,2024-06-28 00:00:00+05:30,249.05,251.59,242.21,250.56,592707,0.0,0.0
TI,2024-07-01 00:00:00+05:30,251.94,252.09,245.5,246.25,462580,0.0,0.0
TI,2024-07-02 00:00:00+05:30,248.4,253.04,244.71,245.4,527829,0.0,0.0
TI,2024-07-03 00:00:00+05:30,246.6,248.35,240.91,243.46,708138,0.0,0.0
TI,2024-07-04 00:00:00+05:30,243.96,251.39,242.11,246.0,891780,0.0,0.0
TI,2024-07-05 00:00:00+05:30,246.6,250.6,243.21,246.2,533930,0.0,0.0
TI,2024-07-08 00:00:00+05:30,247.2,248.35,235.72,239.31,643311,0.0,0.0
TI,2024-07-09 00:00:00+05:30,239.31,246.5,237.02,238.07,612402,0.0,0.0
TI,2024-07-10 00:00:00+05:30,239.66,244.61,232.82,235.07,673403,0.0,0.0
TI,2024-07-11 00:00:00+05:30,236.27,243.86,235.62,238.32,612303,0.0,0.0
TI,2024-07-12 00:00:00+05:30,240.26,241.46,231.63,232.42,618809,0.0,0.0
TI,2024-07-15 00:00:00+05:30,234.32,234.62,228.63,232.57,607356,0.0,0.0
TI,2024-07-16 00:00:00+05:30,233.52,236.42,231.13,232.18,340910,0.0,0.0
TI,2024-07-18 00:00:00+05:30,232.13,254.59,229.93,248.35,3156763,0.0,0.0
TI,2024-07-19 00:00:00+05:30,249.6,251.39,237.92,239.31,865897,0.0,0.0
TI,2024-07-22 00:00:00+05:30,238.61,239.56,232.23,236.12,694309,0.0,0.0
TI,2024-07-23 00:00:00+05:30,237.12,239.66,225.19,235.12,457251,0.0,0.0
TI,2024-07-24 00:00:00+05:30,235.52,246.5,235.52,240.71,571487,0.0,0.0
TI,2024-07-25 00:00:00+05:30,238.66,261.58,238.66,256.94,2537137,0.0,0.0
TI,2024-07-26 00:00:00+05:30,258.13,258.38,248.15,250.05,668512,0.0,0.0
TI,2024-07-29 00:00:00+05:30,250.05,260.43,244.8,257.63,1538750,0.0,0.0
TI,2024-07-30 00:00:00+05:30,257.58,266.07,250.25,251.94,1435313,0.0,0.0
TI,2024-07-31 00:00:00+05:30,253.49,254.74,248.35,251.29,462489,0.0,0.0
TI,2024-08-01 00:00:00+05:30,252.14,259.43,246.6,248.15,721393,0.0,0.0
TI,2024-08-02 00:00:00+05:30,246.6,253.59,245.65,250.0,346907,0.0,0.0
TI,2024-08-05 00:00:00+05:30,243.61,243.76,232.62,235.32,716051,0.0,0.0
TI,2024-08-06 00:00:00+05:30,244.11,244.16,230.63,232.47,592007,0.0,0.0
TI,2024-08-07 00:00:00+05:30,241.56,243.56,236.17,241.71,468011,0.0,0.0
TI,2024-08-08 00:00:00+05:30,242.61,243.11,235.62,238.32,273617,0.0,0.0
TI,2024-08-09 00:00:00+05:30,240.11,241.61,237.57,240.01,220266,0.0,0.0
TI,2024-08-12 00:00:00+05:30,238.61,245.2,235.62,240.51,417819,0.0,0.0
TI,2024-08-13 00:00:00+05:30,257.58,259.98,241.81,243.61,3477077,0.0,0.0
TI,2024-08-14 00:00:00+05:30,244.31,246.4,233.62,234.77,887688,0.0,0.0
TI,2024-08-16 00:00:00+05:30,238.42,239.41,223.89,225.29,1703733,0.0,0.0
TI,2024-08-19 00:00:00+05:30,225.34,230.73,225.34,228.93,948721,0.0,0.0
TI,2024-08-20 00:00:00+05:30,229.63,235.62,229.63,234.57,637005,0.0,0.0
TI,2024-08-21 00:00:00+05:30,235.57,248.45,234.77,242.06,1162514,0.0,0.0
TI,2024-08-22 00:00:00+05:30,242.61,249.5,242.31,244.66,663170,0.0,0.0
TI,2024-08-23 00:00:00+05:30,245.85,251.69,244.16,247.65,956238,0.0,0.0
TI,2024-08-26 00:00:00+05:30,249.1,257.58,247.2,255.39,1553272,0.0,0.0
TI,2024-08-27 00:00:00+05:30,255.44,263.87,255.44,261.33,1469136,0.0,0.0
TI,2024-08-28 00:00:00+05:30,262.08,265.07,256.59,262.08,1091810,0.0,0.0
TI,2024-08-29 00:00:00+05:30,261.58,261.58,253.74,255.09,457249,0.0,0.0
TI,2024-08-30 00:00:00+05:30,256.79,279.25,254.19,273.91,4872780,0.0,0.0
TI,2024-09-02 00:00:00+05:30,276.25,288.98,275.66,282.34,5221376,0.0,0.0
TI,2024-09-03 00:00:00+05:30,285.54,303.01,285.54,301.26,10557801,0.0,0.0
TI,2024-09-04 00:00:00+05:30,299.77,303.51,286.09,288.88,3895618,0.0,0.0
TI,2024-09-05 00:00:00+05:30,291.73,313.99,289.78,308.7,6583558,0.0,0.0
TI,2024-09-06 00:00:00+05:30,308.7,310.6,296.72,298.92,2127661,0.0,0.0
TI,2024-09-09 00:00:00+05:30,300.42,307.5,295.12,300.17,2620984,0.0,0.0
TI,2024-09-10 00:00:00+05:30,301.61,324.98,301.61,322.73,5412189,0.0,0.0
TI,2024-09-11 00:00:00+05:30,324.48,324.68,312.55,314.19,1847400,0.0,0.0
TI,2024-09-12 00:00:00+05:30,317.29,323.78,311.8,317.94,1763013,0.0,0.0
TI,2024-09-13 00:00:00+05:30,319.48,329.37,315.59,317.99,2236516,0.0,0.0
TI,2024-09-16 00:00:00+05:30,320.33,323.83,315.14,317.24,1031996,0.0,0.0
TI,2024-09-17 00:00:00+05:30,318.84,319.23,305.31,308.0,1359408,0.0,0.0
TI,2024-09-18 00:00:00+05:30,309.55,314.79,301.01,302.46,1184497,0.0,0.0
TI,2024-09-19 00:00:00+05:30,313.49,326.17,300.61,309.8,4891263,0.0,0.0
TI,2024-09-20 00:00:00+05:30,312.0,318.8,308.45,316.2,1274999,0.5,0.0
TI,2024-09-23 00:00:00+05:30,316.2,316.2,307.0,312.75,1129045,0.0,0.0
TI,2024-09-24 00:00:00+05:30,314.0,319.95,306.5,308.1,1024465,0.0,0.0
TI,2024-09-25 00:00:00+05:30,309.0,309.6,301.5,303.15,862933,0.0,0.0
TI,2024-09-26 00:00:00+05:30,304.95,304.95,294.6,295.85,1030012,0.0,0.0
TI,2024-09-27 00:00:00+05:30,296.95,297.8,290.0,291.35,629681,0.0,0.0
TI,2024-09-30 00:00:00+05:30,291.3,303.4,287.55,300.3,1097843,0.0,0.0
TI,2024-10-01 00:00:00+05:30,302.0,306.0,296.0,296.95,891703,0.0,0.0
TI,2024-10-03 00:00:00+05:30,293.0,295.9,284.05,286.05,676654,0.0,0.0
TI,2024-10-04 00:00:00+05:30,283.0,293.0,277.5,285.4,1173327,0.0,0.0
TI,2024-10-07 00:00:00+05:30,287.2,289.1,265.6,281.8,1586113,0.0,0.0
TI,2024-10-08 00:00:00+05:30,281.8,304.8,278.2,303.55,1642838,0.0,0.0
TI,2024-10-09 00:00:00+05:30,307.0,308.4,296.7,297.9,602810,0.0,0.0
TI,2024-10-10 00:00:00+05:30,298.65,307.8,298.5,302.7,728820,0.0,0.0
TI,2024-10-11 00:00:00+05:30,300.65,310.95,298.7,305.6,820136,0.0,0.0
TI,2024-10-14 00:00:00+05:30,306.7,315.85,305.05,308.7,1066220,0.0,0.0
TI,2024-10-15 00:00:00+05:30,308.7,318.0,305.9,310.5,849202,0.0,0.0
TI,2024-10-16 00:00:00+05:30,310.0,311.95,306.6,310.5,427009,0.0,0.0
TI,2024-10-17 00:00:00+05:30,310.45,310.45,300.05,301.4,599072,0.0,0.0
TI,2024-10-18 00:00:00+05:30,301.4,307.7,294.55,301.25,598059,0.0,0.0
TI,2024-10-21 00:00:00+05:30,301.25,302.6,286.85,290.05,648935,0.0,0.0
TI,2024-10-22 00:00:00+05:30,288.9,293.4,275.6,277.05,903451,0.0,0.0
TI,2024-10-23 00:00:00+05:30,282.95,287.7,276.35,284.45,553976,0.0,0.0
TI,2024-10-24 00:00:00+05:30,285.6,287.25,275.55,277.3,312134,0.0,0.0
TI,2024-10-25 00:00:00+05:30,277.0,280.45,265.3,267.75,616234,0.0,0.0
TI,2024-10-28 00:00:00+05:30,272.05,278.7,266.1,275.05,466793,0.0,0.0
TI,2024-10-29 00:00:00+05:30,277.0,278.2,269.7,274.35,256901,0.0,0.0
TI,2024-10-30 00:00:00+05:30,275.25,290.8,274.45,287.8,552152,0.0,0.0
TI,2024-10-31 00:00:00+05:30,287.7,292.3,282.55,290.05,354533,0.0,0.0
TI,2024-11-01 00:00:00+05:30,292.0,298.0,292.0,294.35,214025,0.0,0.0
TI,2024-11-04 00:00:00+05:30,295.5,295.5,285.45,291.3,569818,0.0,0.0
TI,2024-11-05 00:00:00+05:30,313.05,349.55,308.0,339.5,24846187,0.0,0.0
TI,2024-11-06 00:00:00+05:30,341.0,354.7,338.3,352.55,6464908,0.0,0.0
TI,2024-11-07 00:00:00+05:30,352.5,364.5,342.05,355.5,4464589,0.0,0.0
TI,2024-11-08 00:00:00+05:30,355.0,359.0,345.25,347.75,1348143,0.0,0.0
TI,2024-11-11 00:00:00+05:30,350.0,354.9,342.45,344.9,1178375,0.0,0.0
TI,2024-11-12 00:00:00+05:30,346.6,352.75,336.6,341.25,987032,0.0,0.0
TI,2024-11-13 00:00:00+05:30,338.0,341.1,325.05,328.95,1297714,0.0,0.0
TI,2024-11-14 00:00:00+05:30,332.95,347.0,331.5,338.65,1209081,0.0,0.0
TI,2024-11-18 00:00:00+05:30,340.0,350.9,337.2,346.05,1091287,0.0,0.0
TI,2024-11-19 00:00:00+05:30,349.5,358.0,333.0,343.85,1243954,0.0,0.0
TI,2024-11-21 00:00:00+05:30,343.05,350.3,338.05,343.65,1040564,0.0,0.0
TI,2024-11-22 00:00:00+05:30,346.0,353.55,343.5,348.8,930717,0.0,0.0
TI,2024-11-25 00:00:00+05:30,358.0,374.45,352.75,363.0,2762879,0.0,0.0
TI,2024-11-26 00:00:00+05:30,363.85,387.0,362.3,383.95,2998448,0.0,0.0
TI,2024-11-27 00:00:00+05:30,386.0,428.9,383.2,411.7,9244401,0.0,0.0
TI,2024-11-28 00:00:00+05:30,410.85,427.8,405.1,417.5,4167893,0.0,0.0
TI,2024-11-29 00:00:00+05:30,418.0,421.0,406.6,409.0,1098545,0.0,0.0
